Synthesizable,Material ID,Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization
FALSE,mp-542605,Se,Monoclinic,P2_1/c,14,32,0.0018038528125000000,0.0018038528125000000,FALSE,1056.161038096030,3.972611296022910,1.390200000000000,TRUE,FALSE,NM,0.0
FALSE,mp-556269,S,Monoclinic,P2_1/c,14,72,0.032301693715279,0.032301693715278,FALSE,1964.8708235426500,1.9510968794203100,2.3783,FALSE,FALSE,NM,0.0
FALSE,mp-557488,S,Monoclinic,P2_1/c,14,36,0.013247539965277000,0.013247539965277000,FALSE,993.3686792517290,1.929622612606350,2.4187,FALSE,FALSE,NM,1E-07
FALSE,mp-557559,S,Monoclinic,P2_1/c,14,28,0.031096618973215,0.031096618973215,FALSE,746.6490425344980,1.996741574480660,2.496300000000000,FALSE,FALSE,NM,0.0
FALSE,mp-570481,Se,Monoclinic,P2_1/c,14,64,0.0,0.0,TRUE,2135.296539085760,3.929868468906880,1.7696,FALSE,FALSE,NM,0.0
FALSE,mp-583072,S,Monoclinic,P2_1/c,14,104,0.027032607379808,0.027032607379807000,FALSE,2928.126783960360,1.8911405366967800,2.4672,FALSE,FALSE,NM,0.0
FALSE,mp-723638,C,Monoclinic,P2_1/c,14,48,1.041364663541670,1.041364663541670,FALSE,719.6868630744450,1.3301942891337400,1.876600000000000,FALSE,FALSE,NM,0.0002899
FALSE,mp-83,S,Monoclinic,P2_1/c,14,56,0.029891519687501000,0.029891519687500000,FALSE,1494.2997364741300,1.9954031288161400,2.5729,FALSE,FALSE,NM,0.0
TRUE,mp-1008498,Ca,Tetragonal,I4/mcm,140,4,0.179569497499999,0.179569497499999,FALSE,184.8578506891330,1.440048869184590,0.0,FALSE,TRUE,NM,1.16E-05
FALSE,mp-1078640,K,Tetragonal,I4/mcm,140,8,0.166350255749999,0.166350255749999,FALSE,791.8034122380010,0.6559633725663390,0.0,FALSE,TRUE,NM,0.0004517
TRUE,mp-1102666,Pb,Tetragonal,I4/mcm,140,12,0.11592558166666500,0.11592558166666800,FALSE,406.8619420926280,10.14782634610310,0.0,FALSE,TRUE,NM,6.17E-05
FALSE,mp-567144,Sb,Tetragonal,I4/mcm,140,4,0.27059629500000000,0.27059629500000000,FALSE,131.58360312171300,6.146274519088700,0.0,FALSE,TRUE,NM,1E-07
FALSE,mp-567308,Sc,Tetragonal,I4/mcm,140,4,0.20573354000000000,0.20573354000000000,FALSE,103.22500331899500,2.8927506224412800,0.0,FALSE,TRUE,NM,0.003411699999999
FALSE,mp-567826,Sr,Tetragonal,I4/mcm,140,4,0.181785007499998,0.181785007499998,FALSE,247.41716059082700,2.352244810635600,0.0,FALSE,TRUE,NM,0.0558506
FALSE,mp-568087,Bi,Tetragonal,I4/mcm,140,4,0.214916299999998,0.214916299999998,FALSE,163.60018004690500,8.484590133194280,0.0,FALSE,TRUE,NM,0.0
FALSE,mp-570384,Ba,Tetragonal,I4/mcm,140,4,0.1302275475,0.1302275475,FALSE,261.9251292827100,3.4824737744479,0.0,FALSE,TRUE,NM,0.0027841
FALSE,mp-1057139,Mn,Tetragonal,I4_1/amd,141,2,0.657519872068965,0.657519872068965,FALSE,23.878792951430200,7.640819211480680,0.0,FALSE,TRUE,FM,2.3374591000000000
FALSE,mp-10617,Sr,Tetragonal,I4_1/amd,141,2,0.258648878333334,0.258648878333334,FALSE,111.04385967896600,2.620521898934890,0.0,FALSE,TRUE,NM,2.63E-05
TRUE,mp-1180961,K,Tetragonal,I4_1/amd,141,2,0.07119881125000000,0.07119881125000000,FALSE,156.9184197793770,0.8274905480048620,0.0,FALSE,TRUE,NM,1.18E-05
TRUE,mp-1184591,Hg,Tetragonal,I4_1/amd,141,2,0.010926082499999,0.010926082499999,FALSE,53.991763371277800,12.338457222772900,0.0,FALSE,TRUE,NM,0.0
TRUE,mp-1216274,W,Tetragonal,I4_1/amd,141,4,0.804129780000003,0.804129780000003,FALSE,68.84760055324990,17.736188308705500,0.0,FALSE,TRUE,NM,0.0005166999999990000
FALSE,mp-3,Cs,Tetragonal,I4_1/amd,141,2,0.06523651999999900,0.06523651999999900,FALSE,250.3472162228280,1.7631088403846500,0.0,FALSE,TRUE,NM,1.6E-06
FALSE,mp-639736,Rb,Tetragonal,I4_1/amd,141,2,0.07019465250000000,0.07019465250000000,FALSE,192.16933776002500,1.477057916633760,0.0,FALSE,TRUE,NM,0.0011829
FALSE,mp-78,Ge,Tetragonal,I4_1/amd,141,2,0.22971913499999900,0.22971913499999900,FALSE,37.04818897838600,6.511603461545450,0.0,FALSE,TRUE,NM,3E-07
FALSE,mp-84,Sn,Tetragonal,I4_1/amd,141,2,0.12017831000000000,0.12017831000000000,FALSE,55.30019011735620,7.129183179217260,0.0,FALSE,TRUE,NM,1E-07
FALSE,mp-92,Si,Tetragonal,I4_1/amd,141,2,0.28873980000000000,0.28873980000000000,FALSE,29.899999100891000,3.119536545645220,0.0,FALSE,TRUE,NM,0.0
FALSE,mp-608100,S,Trigonal,P3,143,18,0.44014294409722100,0.44014294409722100,FALSE,1105.4151880657600,0.867016613682083,0.310899999999999,FALSE,FALSE,FM,5.9960928
FALSE,mp-655141,S,Trigonal,P3,143,18,0.357308728541666,0.357308728541666,FALSE,894.4922654838490,1.071460726998120,0.8323,FALSE,FALSE,NM,0.0028848
FALSE,mp-128,Ge,Trigonal,R-3,148,8,0.1475858025,0.1475858025,FALSE,173.07655475511800,5.575408314245140,0.0,FALSE,TRUE,NM,4.94E-05
FALSE,mp-147,Se,Trigonal,R-3,148,6,0.023391177604166,0.023391177604165000,FALSE,178.72568178399000,4.401700865481820,1.5329000000000000,FALSE,FALSE,NM,0.0
FALSE,mp-571520,Si,Trigonal,R-3,148,8,0.19694103500000000,0.19694103500000000,FALSE,144.98047197598700,2.573426300486530,0.0,FALSE,TRUE,NM,0.0
FALSE,mp-7,S,Trigonal,R-3,148,6,0.05219804718749900,0.052198047187500000,FALSE,152.79889506945900,2.090794641400710,2.1651,FALSE,FALSE,NM,0.0
TRUE,mp-1067793,F2,Monoclinic,C2/c,15,4,,,FALSE,46.78184221289160,2.6974218392729300,0.0,FALSE,TRUE,NM,0.0005249
FALSE,mp-1077335,U,Monoclinic,C2/c,15,6,0.281440481666663,0.281440481666663,FALSE,125.24354597893100,18.935409451040700,0.0,FALSE,TRUE,NM,0.79005
FALSE,mp-1087546,O2,Monoclinic,C2/c,15,8,0.017992666249999,0.017992666249999,FALSE,148.07490737781700,1.435361559234180,0.0,FALSE,TRUE,FM,8.0
TRUE,mp-1179656,Rb,Monoclinic,C2/c,15,8,0.0,0.0,TRUE,722.1109726006150,1.572308148984190,0.0,FALSE,TRUE,NM,0.0090151
FALSE,mp-1180050,O2,Monoclinic,C2/c,15,8,,,FALSE,83.59733149131360,2.542437971950880,0.0,FALSE,TRUE,NM,0.0
TRUE,mp-1199894,Si,Monoclinic,C2/c,15,82,0.128874325731707,0.128874325731708,FALSE,1873.1746578633100,2.041582038415870,0.998499999999999,FALSE,FALSE,NM,0.0
FALSE,mp-557031,S,Monoclinic,C2/c,15,32,0.0346603384375,0.0346603384375,FALSE,854.1055156784780,1.99488926623245,2.0442,FALSE,FALSE,NM,0.0
FALSE,mp-557376,S,Monoclinic,C2/c,15,20,0.027681280187501000,0.027681280187499,FALSE,552.1624687973820,1.928605733978910,2.1627,FALSE,FALSE,NM,0.0
FALSE,mp-561203,F2,Monoclinic,C2/c,15,4,0.0,0.0,TRUE,53.43199913502350,2.361700196685300,2.8962,FALSE,FALSE,NM,0.0
TRUE,mp-604325,K,Monoclinic,C2/c,15,2,0.073541117,0.073541117,FALSE,156.25808135754200,0.8309874794774990,0.0,FALSE,TRUE,NM,1.14E-05
TRUE,mp-1183057,Ac,Trigonal,P3_121,152,3,0.015585797500008,0.015585797500004000,FALSE,136.02668597010600,8.313273945401520,0.0,FALSE,TRUE,NM,0.0228007
FALSE,mp-14,Se,Trigonal,P3_121,152,3,0.001081077604167,0.001081077604167,FALSE,87.4965105383371,4.495590643284680,0.8765000000000000,FALSE,FALSE,NM,0.0
FALSE,mp-19,Te,Trigonal,P3_121,152,3,0.0,0.0,TRUE,108.19281571621200,5.875199295688810,0.18560000000000000,FALSE,FALSE,NM,0.0
FALSE,mp-567630,Pr,Trigonal,P3_121,152,6,0.008282981666663000,0.008282981666662,FALSE,219.14820014374200,6.406148646103240,0.0,FALSE,TRUE,NM,0.0632023
TRUE,mp-1179917,Pr,Trigonal,P3_221,154,3,0.035177221666668,0.035177221666666,FALSE,109.98372407991900,6.382289549618560,0.0,FALSE,TRUE,NM,5E-07
FALSE,mp-555760,S,Trigonal,P3_221,154,9,0.030341683298612,0.030341683298611000,FALSE,233.2140733904170,2.054793090177430,2.2718,FALSE,FALSE,NM,0.0
TRUE,mp-567313,Te,Trigonal,P3_221,154,3,0.0009816100000000000,0.000981610000001,FALSE,108.6885636876880,5.848401461270640,0.5606,FALSE,FALSE,NM,0.0
TRUE,mp-1023923,O2,Trigonal,R3c,161,6,,,FALSE,106.48195432381000,1.497021476223190,2.3448,FALSE,FALSE,NM,1.92E-05
TRUE,mp-2421172,O2,Trigonal,R3c,161,6,0.9162664466666660,0.9162664466666660,FALSE,126.53331278793000,1.25979292678541,2.7767,FALSE,FALSE,NM,0.0
TRUE,mp-1014111,Ni,Trigonal,P-3m1,164,2,0.6202391299999990,0.6202391299999990,FALSE,68.35930211462890,2.8514826991109200,0.0,FALSE,TRUE,FM,1.3472965000000000
TRUE,mp-1120774,Cu,Trigonal,P-3m1,164,6,0.18032071500000000,0.18032071500000000,FALSE,133.40886576231500,4.745739269569770,0.0,FALSE,TRUE,NM,3E-07
TRUE,mp-1202745,Si,Trigonal,P-3m1,164,58,0.144239747241378,0.144239747241379,FALSE,1367.625529316280,1.977844080420140,0.8932000000000000,FALSE,FALSE,NM,3E-07
TRUE,mp-1238818,Ti,Trigonal,P-3m1,164,6,0.310307806666665,0.310307806666666,FALSE,208.54801594917900,2.286812170497330,0.0,FALSE,TRUE,FM,1.609971000000000
TRUE,mp-1271142,Co,Trigonal,P-3m1,164,4,0.010144927499998000,0.010144927499998000,FALSE,43.53825791954000,8.99079359563772,0.0,FALSE,TRUE,FM,6.3527117
TRUE,mp-990424,C,Trigonal,P-3m1,164,4,0.009772577499999000,0.009772577499999000,FALSE,126.09476181343700,0.6326745466785050,0.012399999999999,TRUE,FALSE,NM,0.0
FALSE,mp-1018122,Tm,Trigonal,R-3m,166,3,0.006666056666659000,0.006666056666659000,FALSE,91.99032559730640,9.148413821847240,0.0,FALSE,TRUE,FM,1.6202419
FALSE,mp-1018134,Li,Trigonal,R-3m,166,3,0.0,0.0,TRUE,61.205660097660400,0.5649380290750840,0.0,FALSE,TRUE,NM,4.26E-05
FALSE,mp-104,Sb,Trigonal,R-3m,166,2,0.0,0.0,TRUE,62.881010949113300,6.430788363527960,0.0,FALSE,TRUE,NM,0.0
TRUE,mp-1055932,Sc,Trigonal,R-3m,166,1,0.052474915000001,0.052474915000001,FALSE,24.35331188221970,3.065334543066160,0.0,FALSE,TRUE,NM,0.0115027
FALSE,mp-1057273,Pb,Trigonal,R-3m,166,2,0.067816855000003,0.067816855000003,FALSE,64.83532329528530,10.613464300394400,0.0,FALSE,TRUE,NM,1.3E-06
FALSE,mp-10658,Dy,Trigonal,R-3m,166,3,0.011588688333336000,0.011588688333337,FALSE,94.85570019384070,8.534150223057070,0.0,FALSE,TRUE,NM,5.68E-05
FALSE,mp-10659,Ho,Trigonal,R-3m,166,3,0.015270595000004000,0.015270595000004000,FALSE,93.2695587710775,8.809087656317920,0.0,FALSE,TRUE,NM,0.0006709999999990000
TRUE,mp-1094057,Si,Trigonal,R-3m,166,9,0.51774973,0.517749729999999,FALSE,125.36847831882800,3.3479997143102500,0.0,FALSE,TRUE,NM,2E-07
TRUE,mp-1094122,Mg,Trigonal,R-3m,166,9,0.003384133333333,0.003384133333333,FALSE,202.98343202609000,1.7894791436807,0.0,FALSE,TRUE,NM,1E-07
FALSE,mp-11,As,Trigonal,R-3m,166,2,0.011004127499999000,0.011004127499999000,FALSE,45.22928128494770,5.50131420167325,0.0,FALSE,TRUE,NM,0.0
FALSE,mp-1104251,B,Trigonal,R-3m,166,15,0.21466703350000000,0.21466703350000000,FALSE,117.09666876429600,2.299649687534880,0.0,FALSE,TRUE,NM,0.0005542
FALSE,mp-11698,Tb,Trigonal,R-3m,166,3,0.0034975233333330000,0.0034975233333320000,FALSE,96.77094846376300,8.181228660176850,0.0,FALSE,TRUE,FiM,0.302855
TRUE,mp-1178932,Te,Trigonal,R-3m,166,2,0.05409545333333500,0.05409545333333500,FALSE,62.292376095701800,6.802912272045450,0.0,FALSE,TRUE,NM,3E-07
TRUE,mp-1183069,Ac,Trigonal,R-3m,166,3,0.011821722500002000,0.011821722500002000,FALSE,138.84105617575800,8.144760170385740,0.0,FALSE,TRUE,NM,0.0009714999999990000
TRUE,mp-1183542,Cd,Trigonal,R-3m,166,1,0.024284360000002000,0.024284360000002000,FALSE,21.93906692037410,8.508240468614690,0.0,FALSE,TRUE,NM,0.0
TRUE,mp-1184115,Er,Trigonal,R-3m,166,3,0.0,0.0,TRUE,92.66521360457800,8.99172708732831,0.0,FALSE,TRUE,AFM,0.000474
TRUE,mp-1184502,In,Trigonal,R-3m,166,3,0.0074900133333350000,0.007490013333333,FALSE,79.25809169053680,7.21666786881432,0.0,FALSE,TRUE,NM,1E-07
FALSE,mp-1184569,Hg,Trigonal,R-3m,166,2,0.024823714999996000,0.024823714999996000,FALSE,55.57240581133310,11.987515260725500,0.0,FALSE,TRUE,NM,0.0
TRUE,mp-1184764,K,Trigonal,R-3m,166,3,0.00803126625,0.00803126625,FALSE,230.91572591110900,0.8434798582662050,0.0,FALSE,TRUE,NM,5E-07
TRUE,mp-1186440,Pm,Trigonal,R-3m,166,3,0.007940435833337000,0.007940435833333,FALSE,104.34112668711900,6.922816696593810,0.0,FALSE,TRUE,NM,6E-07
TRUE,mp-1187073,Sr,Trigonal,R-3m,166,3,0.0029346366666670000,0.002934636666665,FALSE,171.40012946985900,2.546610089482070,0.0,FALSE,TRUE,NM,0.012476899999999000
TRUE,mp-1187739,Y,Trigonal,R-3m,166,3,0.042620386666666,0.042620386666664000,FALSE,100.68328614538800,4.3988920949927200,0.0,FALSE,TRUE,FiM,0.3179281
TRUE,mp-1187769,Xe,Trigonal,R-3m,166,3,0.00214107,0.00214107,FALSE,196.9749745508770,3.320480017853270,6.2294,TRUE,FALSE,NM,8.01E-05
TRUE,mp-1187812,Zn,Trigonal,R-3m,166,3,0.007402094999999000,0.007402094999998000,FALSE,43.333342568079200,7.519442999574770,0.0,FALSE,TRUE,NM,0.0
FALSE,mp-121,Hg,Trigonal,R-3m,166,1,0.016982612499994000,0.016982612499994000,FALSE,26.41264608436270,12.610911088022200,0.0,FALSE,TRUE,NM,1E-07
TRUE,mp-1228790,B,Trigonal,R-3m,166,105,0.1906845795,0.190684579500001,FALSE,820.1293109260700,2.298380510285460,0.0,FALSE,TRUE,NM,1.3E-06
FALSE,mp-130,P,Trigonal,R-3m,166,2,0.11263016202381000,0.11263016202381000,FALSE,32.28745931432380,3.185951631552070,0.0,FALSE,TRUE,NM,7E-07
FALSE,mp-160,B,Trigonal,R-3m,166,12,0.0,0.0,TRUE,86.74916330018320,2.483309878652120,1.433400000000000,FALSE,FALSE,NM,0.0
FALSE,mp-161,B,Trigonal,R-3m,166,105,0.019747466261904,0.019747466261904,FALSE,811.6343108154780,2.322436593707360,0.0,FALSE,TRUE,NM,1E-07
FALSE,mp-169,C,Trigonal,R-3m,166,2,0.0032220274999990000,0.0032220274999990000,FALSE,18.305440952101500,2.179050110773000,0.094599999999999,TRUE,FALSE,NM,0.0
FALSE,mp-23152,Bi,Trigonal,R-3m,166,2,0.0,0.0,TRUE,73.1719777495792,9.485055045015240,0.0,FALSE,TRUE,NM,1E-07
FALSE,mp-2516584,C,Trigonal,R-3m,166,4,0.0,0.0,TRUE,43.633176859178100,1.828355210676570,0.10210000000000000,TRUE,FALSE,NM,0.0
TRUE,mp-2629196,Hg,Trigonal,R-3m,166,3,0.0008525383333330000,0.0008525383333330000,FALSE,95.13840631709430,10.503251344965400,0.40900000000000000,FALSE,FALSE,NM,0.0
FALSE,mp-541848,B,Trigonal,R-3m,166,108,0.7090749072222220,0.7090749072222220,FALSE,925.9557680028220,2.093864042636920,0.0,FALSE,TRUE,NM,0.0
FALSE,mp-569007,Ga,Trigonal,R-3m,166,22,0.08874567863636200,0.08874567863636200,FALSE,400.28880236733100,6.363182838061870,0.0,FALSE,TRUE,NM,1E-07
FALSE,mp-569304,C,Trigonal,R-3m,166,4,0.0018847924999980000,0.0018847924999980000,FALSE,57.80634416732180,1.3800725061929900,0.0148,FALSE,FALSE,NM,0.0
FALSE,mp-569416,C,Trigonal,R-3m,166,8,0.030187767499999,0.030187767499999,FALSE,95.27008968843580,1.6747532521434000,0.10560000000000000,FALSE,FALSE,NM,0.0
TRUE,mp-569517,C,Trigonal,R-3m,166,10,0.14660233549999900,0.14660233549999900,FALSE,56.46924149883770,3.5318761219102100,4.5686,FALSE,FALSE,NM,0.0
TRUE,mp-569567,C,Trigonal,R-3m,166,14,0.146245806071428,0.146245806071427,FALSE,79.0417766845091,3.532553589419750,4.4229,FALSE,FALSE,NM,0.0
FALSE,mp-570087,Gd,Trigonal,R-3m,166,3,0.028687346666671000,0.028687346666676,FALSE,102.69626223207100,7.6279242071958900,0.0,FALSE,TRUE,FM,23.918869
FALSE,mp-610917,O2,Trigonal,R-3m,166,2,0.012108549999999000,0.012108549999999000,FALSE,36.26894452748960,1.465034568184000,1.3227,TRUE,FALSE,FM,2.0
TRUE,mp-611219,Hg,Trigonal,R-3m,166,1,0.228486112499993,0.228486112499993,FALSE,85.83374044323990,3.880613027572270,1.761100000000000,FALSE,FALSE,NM,0.0
FALSE,mp-680372,C,Trigonal,R-3m,166,60,0.40914998150000000,0.40914998150000000,FALSE,601.9438089200000,1.9879832241813100,0.7159,FALSE,FALSE,NM,0.0
FALSE,mp-86,Sm,Trigonal,R-3m,166,3,0.004673933333329000,0.004673933333331000,FALSE,101.92044132891200,7.349222122622900,0.0,FALSE,TRUE,NM,1.76E-05
TRUE,mp-867126,Rb,Trigonal,R-3m,166,3,0.024408722499999,0.024408722499999,FALSE,283.05749233269700,1.504174501795670,0.0,FALSE,TRUE,NM,1.12E-05
TRUE,mp-972256,Xe,Trigonal,R-3m,166,1,0.0,0.0,TRUE,85.78650724921310,2.541392145011400,6.1673,TRUE,FALSE,NM,0.0
TRUE,mp-972351,Tl,Trigonal,R-3m,166,3,0.008828969999996,0.008828969999996,FALSE,90.55096031684230,11.244048203015100,0.0,FALSE,TRUE,NM,1E-07
FALSE,mp-973198,Na,Trigonal,R-3m,166,3,0.0047273466666660000,0.0047273466666660000,FALSE,111.15610957684400,1.030318805692890,0.0,FALSE,TRUE,NM,3E-07
FALSE,mp-973571,Lu,Trigonal,R-3m,166,3,0.0,4.736951571734E-15,TRUE,89.06653365323560,9.786151777174760,0.0,FALSE,TRUE,FM,1.6421141000000000
TRUE,mp-974788,Nd,Trigonal,R-3m,166,3,0.010861629166669000,0.010861629166669000,FALSE,107.10960369630500,6.708627455768830,0.0,FALSE,TRUE,NM,0.000245999999999
TRUE,mp-975065,Re,Trigonal,R-3m,166,3,0.011058360833338,0.011058360833336,FALSE,44.43258012896770,20.876842875896900,0.0,FALSE,TRUE,NM,4.84E-05
TRUE,mp-975590,Kr,Trigonal,R-3m,166,3,0.0,0.0,TRUE,141.71468334419300,2.945704342400070,7.174800000000000,TRUE,FALSE,NM,1.7E-06
TRUE,mp-979286,Xe,Trigonal,R-3m,166,1,0.006007709999999,0.006007709999999,FALSE,96.06897450838920,2.269381522877350,6.1713000000000000,FALSE,FALSE,NM,0.0
TRUE,mp-981544,Pr,Trigonal,R-3m,166,3,0.022790668333335000,0.022790668333333,FALSE,110.13740314118200,6.373384089359630,0.0,FALSE,TRUE,NM,6.6E-06
TRUE,mp-982872,Hg,Trigonal,R-3m,166,1,0.020471135000001,0.020471135000001,FALSE,31.515595321493600,10.568974755876800,0.0,FALSE,TRUE,NM,7.49E-05
TRUE,mp-989737,Ag,Trigonal,R-3m,166,3,0.010381675000001,0.010381675000004,FALSE,54.15478637716400,9.922633184978450,0.0,FALSE,TRUE,NM,0.0
FALSE,mp-1077457,Eu,Trigonal,R-3c,167,6,0.088459761666662,0.08845976166666400,FALSE,265.1629337239830,5.709896670086040,0.0,FALSE,TRUE,FM,47.9910703
FALSE,mp-568584,N2,Trigonal,R-3c,167,16,0.0016779218750000000,0.0016779218750000000,FALSE,370.79685632138700,1.003618974546510,6.9553,FALSE,FALSE,NM,0.0
TRUE,mp-1268191,Si,Hexagonal,P6/m,175,6,0.36004447500000000,0.36004447499999900,FALSE,97.67866774258870,2.864723958637290,0.0,FALSE,TRUE,NM,0.0
FALSE,mp-582819,Pu,Hexagonal,P6_3/m,176,8,0.0,0.0,TRUE,174.90623391594400,18.532056779410900,0.0,FALSE,TRUE,FiM,18.4232833
TRUE,mp-601273,Sc,Hexagonal,P6_122,178,6,0.127706965000001,0.127706965000001,FALSE,149.1583404005530,3.002891341516500,0.0,FALSE,TRUE,NM,0.003424
TRUE,mp-1064307,Te,Orthorhombic,P2_12_12,18,4,0.09580174749999700,0.09580174749999700,FALSE,141.04455128607300,6.009017235083560,0.0,FALSE,TRUE,NM,1E-07
TRUE,mp-1247808,Se,Orthorhombic,P2_12_12,18,4,0.147542163437499,0.147542163437499,FALSE,105.50836142676600,4.970835028643480,0.0,FALSE,TRUE,NM,2E-07
FALSE,mp-1095086,Ta,Hexagonal,P6_322,182,8,1.329314316250000,1.329314316250000,FALSE,176.40398548089300,13.626495929299500,0.0,FALSE,TRUE,NM,0.0
FALSE,mp-1067619,Ge,Hexagonal,P6_3mc,186,4,0.476145725,0.476145725,FALSE,156.1916750206270,3.089064965386790,0.0,FALSE,TRUE,NM,6.4E-06
FALSE,mp-669382,Co,Hexagonal,P6_3mc,186,46,0.11766239086956700,0.11766239086956700,FALSE,518.2483778753970,8.686182789108290,0.0,FALSE,TRUE,FM,76.6796185
TRUE,mp-1182684,C,Orthorhombic,P2_12_12_1,19,80,1.529662770125000,1.529662770125000,FALSE,1477.9733965207600,1.07954509136159,0.26069999999999900,FALSE,FALSE,NM,0.0002231
FALSE,mp-555915,S,Orthorhombic,P2_12_12_1,19,72,0.014586867604167000,0.014586867604167000,FALSE,1965.586216616650,1.950386759873060,2.574800000000000,TRUE,FALSE,NM,0.0
FALSE,mp-730101,H2,Orthorhombic,P2_12_12_1,19,8,0.0,0.0,TRUE,371.81239953751600,0.036012220116826000,9.7197,FALSE,FALSE,NM,0.0
FALSE,mp-1008283,Ba,Hexagonal,P6/mmm,191,2,0.727831655,0.727831655,FALSE,165.70971951706800,2.752244697095030,0.0,FALSE,TRUE,FM,1.1193396
TRUE,mp-1009460,Hf,Hexagonal,P6/mmm,191,3,0.032178136666665000,0.032178136666658,FALSE,65.81631558743370,13.509854601494500,0.0,FALSE,TRUE,NM,1E-06
TRUE,mp-1040425,C,Hexagonal,P6/mmm,191,2,0.009480437499998000,0.009480437499998000,FALSE,105.49320653247900,0.37811414066880700,0.0001,TRUE,FALSE,NM,0.0003069
TRUE,mp-1055956,Mg,Hexagonal,P6/mmm,191,1,0.23651014,0.23651014,FALSE,24.534643906929800,1.6449964453045700,0.0,FALSE,TRUE,NM,0.0
FALSE,mp-1055985,B,Hexagonal,P6/mmm,191,1,0.7073052808333340,0.7073052808333340,FALSE,9.124851294870860,1.9673841544249100,0.0,FALSE,TRUE,NM,1E-07
FALSE,mp-1056004,Mo,Hexagonal,P6/mmm,191,1,0.870806519999998,0.870806519999998,FALSE,16.55880895475240,9.620988954273890,0.0,FALSE,TRUE,NM,1E-07
TRUE,mp-1056376,Zr,Hexagonal,P6/mmm,191,1,0.361779639999998,0.361779639999998,FALSE,23.60958923376470,6.416080106759380,0.0,FALSE,TRUE,NM,0.0
FALSE,mp-1056418,Sr,Hexagonal,P6/mmm,191,1,1.399728133333330,1.399728133333330,FALSE,462.2428501904090,0.314761889676732,0.371899999999999,FALSE,FALSE,NM,1.1E-06
TRUE,mp-1063005,Li,Hexagonal,P6/mmm,191,3,0.015670883333333,0.015670883333333,FALSE,61.27228985134280,0.5643236945722540,0.0,FALSE,TRUE,NM,1.86E-05
TRUE,mp-1076920,U,Hexagonal,P6/mmm,191,3,0.385251289999999,0.385251289999999,FALSE,56.552424949155100,20.967605070370400,0.0,FALSE,TRUE,NM,0.00022439999999900000
FALSE,mp-10861,Hg,Hexagonal,P6/mmm,191,3,0.0029604591666580000,0.002960459166663,FALSE,82.43651941119960,12.121600975454600,0.0,FALSE,TRUE,NM,1E-07
TRUE,mp-1094136,Ni,Hexagonal,P6/mmm,191,4,0.7398515400000000,0.7398515400000000,FALSE,142.34686072797300,2.738737845096090,0.0,FALSE,TRUE,FM,2.8764843
TRUE,mp-1096950,Fe,Hexagonal,P6/mmm,191,1,0.47669942000000100,0.47669942000000100,FALSE,12.824537510566200,7.230888762879270,0.0,FALSE,TRUE,FM,2.3952592
TRUE,mp-1178608,Zr,Hexagonal,P6/mmm,191,1,1.8015615900000000,1.8015615900000000,FALSE,56.04331444558560,2.7029275000963200,0.0,FALSE,TRUE,NM,0.051356099999999
TRUE,mp-1196961,Si,Hexagonal,P6/mmm,191,40,0.11045900649999900,0.11045900649999900,FALSE,926.9934990971340,2.012401165721980,1.1285,FALSE,FALSE,NM,3E-07
TRUE,mp-1246134,Ni,Hexagonal,P6/mmm,191,1,0.409910799999999,0.409910799999999,FALSE,11.645268105377900,8.369294959089130,0.0,FALSE,TRUE,FM,0.457778099999999
TRUE,mp-1977495,Sc,Hexagonal,P6/mmm,191,3,0.065322404999998,0.065322404999998,FALSE,70.48815064594510,3.177174353414230,0.0,FALSE,TRUE,NM,0.0418928
FALSE,mp-19858,Sr,Hexagonal,P6/mmm,191,6,0.23638998333333300,0.23638998333333300,FALSE,330.0520197367690,2.6449727494144500,0.0,FALSE,TRUE,NM,8.75E-05
FALSE,mp-34,Si,Hexagonal,P6/mmm,191,1,0.30530073,0.30530073,FALSE,14.667926068037100,3.1795272036870400,0.0,FALSE,TRUE,NM,0.0
TRUE,mp-568806,C,Hexagonal,P6/mmm,191,8,0.011936282499998,0.011936282499998,FALSE,76.46980442737500,2.086495365490740,0.0,FALSE,TRUE,NM,0.0
TRUE,mp-605790,Ba,Hexagonal,P6/mmm,191,1,0.17547373,0.17547373,FALSE,63.01500555783140,3.618770582979630,0.0,FALSE,TRUE,NM,0.074935099999999
FALSE,mp-72,Ti,Hexagonal,P6/mmm,191,3,0.0,0.0,TRUE,51.05915967771040,4.670172247408190,0.0,FALSE,TRUE,NM,7.36E-05
TRUE,mp-754382,He,Hexagonal,P6/mmm,191,1,0.0035665899999990000,0.0035665899999990000,FALSE,18.66730692461350,0.356049054954342,16.586400000000000,FALSE,FALSE,NM,0.0
TRUE,mp-754417,H2,Hexagonal,P6/mmm,191,1,0.37902499500000000,0.37902499500000000,FALSE,6.926147766835770,0.24165290766723700,0.0,FALSE,TRUE,NM,0.00014429999999900000
TRUE,mp-990448,C,Hexagonal,P6/mmm,191,2,0.009136742499999,0.009136742499999,FALSE,44.527298939160300,0.8958206332912020,9.9999999999989E-05,TRUE,FALSE,NM,0.0
FALSE,mp-1007760,Ge,Hexagonal,P6_3/mmc,194,4,0.016676869999999,0.016676869999999,FALSE,91.33347443716130,5.282687800552830,0.0,FALSE,TRUE,NM,0.0
